scenario,total_return,annual_return,annual_volatility,sharpe_ratio,max_drawdown
350,-3.973974854879603,-3.973974854879603,19.781730639150705,-0.10636477247990812,-27.69211303048074
351,44.46605224161022,44.46605224161022,20.293310880886807,1.9148658843593058,-10.447457067795503
352,10.57951732858331,10.57951732858331,20.32056008563188,0.5961911959590652,-19.392593331910415
353,30.927542282353638,30.927542282353638,20.157405743841935,1.4379994586661968,-8.272426699127884
354,0.06126445416052562,0.06126445416052562,21.669831761696702,0.11077488978473343,-17.732051993253837
355,25.53123959687238,25.53123959687238,20.08194657313099,1.232620615020573,-12.076714853526633
356,15.713505621583423,15.713505621583423,20.44422850072764,0.8156890444626813,-16.33279915036851
357,45.39523775869447,45.39523775869447,20.396340016729145,1.9376019778991096,-6.4204690221569285
358,27.49654776045871,27.49654776045871,19.682512959158853,1.3327778459721493,-14.285258266911086
359,14.683462352059596,14.683462352059596,20.67423319822578,0.7659558380000819,-14.963071523226981
360,31.258400988389234,31.258400988389234,20.282365571608835,1.4428427321359318,-7.914288559444469
361,-9.449942969708669,-9.449942969708669,20.948184731207427,-0.3694077641889403,-20.33789318496173
362,-15.734922916620542,-15.734922916620542,21.238598890216885,-0.7001920415645423,-28.10612142422459
363,-12.915534036803034,-12.915534036803034,19.307090794707428,-0.6198888242937377,-22.71997411793358
364,1.5633519422588726,1.5633519422588726,19.58695389058781,0.1766750406645817,-12.209863690934382
365,43.85597092422564,43.85597092422564,18.97777443947119,2.0119068321088025,-12.590415415363113
366,-6.255283160545655,-6.255283160545655,22.382253268924234,-0.1769021452100765,-18.252460110122843
367,50.71802244281414,50.71802244281414,20.708410007112015,2.0853395498641296,-18.01625058505211
368,-11.029903324622426,-11.029903324622426,19.009391064272997,-0.5198407266530992,-28.896738714819225
369,17.535868226102004,17.535868226102004,19.132621119105934,0.9402066891302068,-23.12639562158067
370,8.531439528041073,8.531439528041073,20.940415400859596,0.49523896941790324,-16.73592017619624
371,7.348264285489736,7.348264285489736,21.574340327084577,0.4359246276056837,-21.538258467140466
372,-10.78273312031831,-10.78273312031831,22.017519700753592,-0.4082959232285744,-24.871176017541497
