Date,WTI,XLE,XOM,CVX,IEF,SHY,SPY,FEDFUNDS,CPIAUCSL,INDPRO,UNRATE,T10Y2Y,DCOILWTICO,DGS10,VIXCLS,WTI_RETURN,XLE_RETURN,XOM_RETURN,CVX_RETURN,IEF_RETURN,SHY_RETURN,SPY_RETURN,FEDFUNDS_3M_CHANGE,FEDFUNDS_CHANGE,INFLATION_YOY,INDPRO_YOY
2024-07-10,82.0999984741211,85.77488708496094,106.22274017333984,145.1358184814453,89.55155181884766,77.49649810791016,552.8818359375,5.33,313.566,102.5192,4.2,-0.29,84.7,4.48,12.22,0.008439837303350642,0.006737142316288003,0.008794756595027611,0.013956299806825848,0.0009565218861784204,0.0003674763759066964,0.009846610591967687,0.0,0.0,2.9384633061405374,-0.536517121008373
2024-07-11,82.62000274658203,86.66756439208984,107.48504638671875,145.2574462890625,90.12223815917969,77.67682647705078,548.1146240234375,5.33,313.566,102.5192,4.2,-0.29,84.7,4.48,12.22,0.006313817339398577,0.010353428330056633,0.01181352270044311,0.0008376765544167951,0.006352493143620041,0.0023242197175413217,-0.008659867456084124,0.0,0.0,2.9384633061405374,-0.536517121008373
2024-07-12,82.20999908447266,86.88833618164062,107.50401306152344,145.56617736816406,90.31248474121094,77.79072570800781,551.5718994140625,5.33,313.566,102.5192,4.2,-0.29,84.7,4.48,12.22,-0.004974877184572584,0.002544101443959599,0.00017644316322483198,0.002123150734408377,0.002108758774067322,0.0014652478891473886,0.0062877678456718855,0.0,0.0,2.9384633061405374,-0.536517121008373
2024-07-15,81.91000366210938,88.20337677001953,109.34527587890625,147.8583221435547,90.02713012695312,77.79072570800781,553.0886840820312,5.33,313.566,102.5192,4.2,-0.29,84.7,4.48,12.22,-0.0036558097911436604,0.015021445546252912,0.01698236667474932,0.015623721980896682,-0.0031646385916604776,0.0,0.0027461568627510126,0.0,0.0,2.9384633061405374,-0.536517121008373
2024-07-16,80.76000213623047,88.596923828125,110.13302612304688,147.60574340820312,90.42662811279297,77.8192138671875,556.3685913085938,5.33,313.566,102.5192,4.2,-0.29,84.7,4.48,12.22,-0.014139308340223741,0.004451889581184047,0.007178419184616978,-0.0017097090734608754,0.004427712034420684,0.0003661483267164714,0.005912650905303869,0.0,0.0,2.9384633061405374,-0.536517121008373
2024-07-17,82.8499984741211,89.48001861572266,111.65156555175781,150.84283447265625,90.50271606445312,77.82870483398438,548.5676879882812,5.33,313.566,102.5192,4.2,-0.29,84.7,4.48,12.22,0.025549905558976974,0.009918207429864087,0.013694036612001961,0.021693640077942524,0.0008410792234022831,0.00012195430414784781,-0.014120330883313329,0.0,0.0,2.9384633061405374,-0.536517121008373
2024-07-18,82.81999969482422,89.64320373535156,112.75252532958984,151.53515625,90.24588775634766,77.79072570800781,544.35205078125,5.33,313.566,102.5192,4.2,-0.29,84.7,4.48,12.22,-0.00036215102259073414,0.0018220436483083306,0.009812375586471161,0.004579189017439699,-0.002841830869195277,-0.00048810263086449256,-0.007714488017157523,0.0,0.0,2.9384633061405374,-0.536517121008373
2024-07-19,80.12999725341797,88.66412353515625,110.16149139404297,148.89683532714844,89.96056365966797,77.75276184082031,540.7371826171875,5.33,313.566,102.5192,4.2,-0.29,84.7,4.48,12.22,-0.03301929291921077,-0.010982050545680124,-0.023247982969499648,-0.01756396669962361,-0.003166638406826625,-0.0004881447438220357,-0.006662828135744265,0.0,0.0,2.9384633061405374,-0.536517121008373
2024-07-22,79.77999877929688,88.10738372802734,109.40221405029297,146.87600708007812,89.87493133544922,77.76226043701172,546.3121948242188,5.33,313.566,102.5192,4.2,-0.29,84.7,4.48,12.22,-0.0043774503370086724,-0.0062989975769088035,-0.006916264861376692,-0.013664944194433462,-0.0009523407010736926,0.00012215663881333163,0.010257236151318481,0.0,0.0,2.9384633061405374,-0.536517121008373
2024-07-23,76.95999908447266,86.7059555053711,107.63690185546875,144.16282653808594,89.94152069091797,77.80022430419922,545.4552001953125,5.33,313.566,102.5192,4.2,-0.29,84.7,4.48,12.22,-0.035987036715088364,-0.016033767813566812,-0.01626758492327815,-0.018645340971321214,0.0007406369969185249,0.0004880851318917879,-0.0015699219610917938,0.0,0.0,2.9384633061405374,-0.536517121008373
